39711,Biała,13,67-200,Ruszowice
23876,Rumiankowa,9,58-200,Dzierżoniów
17999,Słowiańska,57,58-260,Bielawa
1537,Zbigniewa Herberta,15,59-700,Bolesławiec
31800,Spółdzielcza,4,58-230,Niemcza
34912,Złota Podkowa,30,67-200,Głogów
34517,Lwowska,17,67-200,Głogów
609,Jarzębinowa,37,59-700,Bolesławiec
24769,Inne Rościszów,32,00-000,Pieszyce
39608,Ogrodowa,27c,67-200,Serby
1338,Stokrotek,34,59-700,Bolesławiec
1107,aleja Wojska Polskiego,41,59-700,Bolesławiec
27927,Mostowa,8a,00-000,Nowizna
11352,Młyńska,30,00-000,Nowogrodziec
30940,Kwiatowa,8,58-230,Niemcza
3492,Zwycięstwa,1,59-700,Bolesławiec
8625,Jodłowa,3,59-700,Kruszyn
11757,Łąkowa,3b,00-000,Nowogrodziec
3597,Józefa Ignacego Kraszewskiego,9,59-700,Bolesławiec
19091,Osiedle XXV-lecia,2c,58-260,Bielawa
23658,Modrzewiowa,8,58-200,Dzierżoniów
1030,Ceramiczna,10,59-700,Bolesławiec
36975,Obrońców Pokoju,15b,67-200,Głogów
4378,Zygmunta Augusta,17a,59-700,Bolesławiec
298,Zabobrze,79a,59-700,Bolesławiec
37483,Jędrzeja i Jana Śniadeckich,11a,67-200,Głogów
36752,Kosmonautów Polskich,43,67-200,Głogów
1326,Komuny Paryskiej,13a,59-700,Bolesławiec
32401,Gustawa Morcinka,12,67-200,Głogów
41182,Liliowa,11,67-210,Jaczów
37896,Długa,52,67-200,Przedmoście
30361,Sportowa,46,00-000,Łagiewniki
28892,Główna,45,00-000,Piława Dolna
25416,Nadbrzeżna,13a,00-000,Pieszyce
19927,Janusza Korczaka,3,58-260,Bielawa
10275,11 Listopada,82,59-706,Gromadka
26643,Henryka Sienkiewicza,52,58-240,Piława Górna
36376,Połaniecka,23,67-200,Głogów
35516,Aleja Wolności,72,67-200,Głogów
2236,Stanisława Staszica,33,59-700,Bolesławiec
26397,Piastowska,50d,58-240,Piława Górna
3683,Narcyzów,21,59-700,Bolesławiec
35070,Akacjowa,1D,67-200,Głogów
19838,Janusza Korczaka,12d,58-260,Bielawa
19093,Ulica Azaliowa,3,58-260,Bielawa
37720,Gen. Okulickiego Niedźwiadka\,10,67-200,Głogów
25740,Świdnicka,19,00-000,Pieszyce
22520,Budowlana,9,58-200,Dzierżoniów
38167,Gospodarcza,17,67-200,Serby
27430,Tadeusza Kościuszki,10A,00-000,Marianówek
13321,Młyńska,38,00-000,Nowogrodziec
31350,Folwarczna,16,58-230,Niemcza
39831,Krótka,14G,67-200,Serby
36943,Franciszkańska,26,67-200,Głogów
31806,Rynek,51,58-230,Niemcza
29139,Lipowa,11,00-000,Oleszna
3562,Komuny Paryskiej,1,59-700,Bolesławiec
38330,Tęczowa,53,67-200,Ruszowice
27224,Spacerowa,25a,00-000,Piława Dolna
12190,Parkowa,8b,00-000,Wykroty
25403,Piotra Własta,13,00-000,Pieszyce
16058,Ułańska,5,59-726,Świętoszów
21352,Wierzbowa,1,58-200,Dzierżoniów
14703,Ogrodowa,16,59-724,Osiecznica
27782,Stawowa,2a,00-000,Piława Dolna
21956,Nowowiejska,55,58-200,Dzierżoniów
25949,Adama Mickiewicza,18,00-000,Pieszyce
30364,Akwen,26,00-000,Mniowice
20614,Jaśminowa,2,58-200,Dzierżoniów
36344,Adama Asnyka,10,67-200,Głogów
35147,Listopadowa,12,67-200,Głogów
26670,Bolesława Limanowskiego,2,58-240,Piława Górna
37037,Obrońców Pokoju,24b,67-200,Głogów
21672,Łąkowa,8,58-200,Dzierżoniów
22084,Generała Władysława Andersa,3,58-200,Dzierżoniów
19155,Ludwika Waryńskiego,22,58-260,Bielawa
21731,Ignacego Krasickiego,23a,58-200,Dzierżoniów
1787,Willowa,6,59-700,Bolesławiec
34980,Orbitalna,67,67-200,Głogów
289,Łąkowa,32,59-700,Bolesławiec
18449,Ostroszowicka,5,58-260,Bielawa
22091,Cisowa,11,58-200,Dzierżoniów
473,Zbigniewa Herberta,3b,59-700,Bolesławiec
13753,Szpitalna,4A,59-730,Nowogrodziec
23678,Kwiatowa,53,58-200,Dzierżoniów
32106,Styczniowa,14,67-200,Głogów
28759,Bielawska,20,00-000,Piława Dolna
22770,Kolejowa,3,58-200,Dzierżoniów
24359,Księdza Dzierżonia,27,58-200,Dzierżoniów
15721,Parkowa,10,59-724,Osiecznica
36539,Spółdzielcza,2,67-200,Głogów
37304,Bukowa,5,67-200,Głogów
34062,Tarnopolska,1,67-200,Głogów
1823,Jana Pawła II,27,59-700,Bolesławiec
33289,Nowa,17,67-200,Głogów
18286,Lipcowa,1b,58-260,Bielawa
41174,Letnia,14,67-210,Modła
2855,Hugo Kołłątaja,22,59-700,Bolesławiec
8575,Turkusowa,40,59-700,Kruszyn
2670,Tulipanowa,11,59-700,Bolesławiec
331,Franciszka Salezego Jezierskiego,30,59-700,Bolesławiec
34635,Budziszyńska,17,67-200,Głogów
1032,Franciszka Salezego Jezierskiego,38,59-700,Bolesławiec
15744,Sosnowa,8,59-724,Osiecznica
37419,Małgorzaty Cylejskiej,2,67-200,Głogów
34936,Kazimierza Sprawiedliwego,6g,67-200,Głogów
6509,Turkusowa,52,59-700,Kruszyn
3220,Orląt Lwowskich,6B,59-700,Bolesławiec
17877,Wodna,6A,58-260,Bielawa
29788,Jedności Narodowej,25a,00-000,Łagiewniki
39849,Urocza,7A,67-210,Bytnik
22663,Brzozowa,8,58-200,Dzierżoniów
26897,Długa,4,00-000,Nowizna
3538,Nadrzeczna,13,59-700,Bolesławiec
29106,Ogrodowa,3,00-000,Marianówek
1434,Stefana Starzyńskiego,48e,59-700,Bolesławiec
28321,Spacerowa,11,00-000,Piława Dolna
12255,Adama Mickiewicza,33,00-000,Nowogrodziec
41133,Deszczowa,1,67-222,Jerzmanowa
22389,Słonecznikowa,14,58-200,Dzierżoniów
35265,Dolna,20,67-200,Głogów
36869,Stoczniowa,9,67-200,Głogów
5538,Bolesławiecka,26a,59-707,Trzebień
1379,Stokrotek,8,59-700,Bolesławiec
1066,Fryderyka Chopina,19,59-700,Bolesławiec
36845,Królewska,17,67-200,Głogów
2115,Zygmunta Augusta,15,59-700,Bolesławiec
36136,Geodezyjna,10,67-200,Głogów
34104,Gustawa Morcinka,77,67-200,Głogów
40377,Główna,49,67-210,Jaczów
23221,Osiedle Różane,12b,58-200,Dzierżoniów
590,Spółdzielcza,14,59-700,Bolesławiec
3874,Różana,93,59-700,Bolesławiec
3613,Stolarska,42,59-700,Bolesławiec
18677,Janusza Korczaka,1,58-260,Bielawa
13323,Młyńska,33,00-000,Nowogrodziec
38066,Długa,28,67-200,Przedmoście
36648,Elektryczna,3,67-200,Głogów
653,Bolesława Chrobrego,23a,59-700,Bolesławiec
20446,Szpakowa,18a,58-260,Bielawa
40632,Górska,6,67-210,Jaczów
35900,Rudnowska,86,67-200,Głogów
2746,Komuny Paryskiej,20a,59-700,Bolesławiec
26472,Bolesława Limanowskiego,25,58-240,Piława Górna
19666,Piławska,23a,58-260,Bielawa
3921,Melchiora Wańkowicza,27,59-700,Bolesławiec
41260,Truskawkowa,6,67-222,Jerzmanowa
29251,Jedności Narodowej,2,00-000,Łagiewniki
35413,Aleja Wolności,20c,67-200,Głogów
37635,Cedrowa,5,67-200,Głogów
18068,Osiedle Włókniarzy,7,58-260,Bielawa
26127,Osiedle Młyńskie,71,58-240,Piława Górna
22688,Marszałka Józefa Piłsudskiego,11a,58-200,Dzierżoniów
35678,Polna,3,67-200,Głogów
22646,Słowicza,5,58-200,Dzierżoniów
36036,Piasta Kołodzieja,4,67-200,Głogów
19763,Słomiana,13,58-260,Bielawa
4628,Fryderyka Chopina,15,59-700,Bolesławiec
19450,1 Maja,1,58-260,Bielawa
28449,Kwiatowa,16,00-000,Kołaczów
26641,Osiedle Młyńskie,19,58-240,Piława Górna
19081,Dzierżoniowska,14A,58-260,Bielawa
5761,Bukowa,16,59-700,Kruszyn
37744,Końcowa,8AB,67-200,Głogów
3856,Pogodna,9,59-700,Bolesławiec
25388,Tadeusza Kościuszki,17a,00-000,Pieszyce
21638,Ząbkowicka,45A,58-200,Dzierżoniów
33339,Generała Stanisława Skalskiego,6,67-200,Głogów
33342,Złota Podkowa,2,67-200,Głogów
3717,Góralska,24,59-700,Bolesławiec
6823,Dębowa,12,59-700,Kruszyn
34840,Mieczysława Niedziałkowskiego,7,67-200,Głogów
24348,Armii Krajowej,8A,58-200,Dzierżoniów
27086,Główna,54,00-000,Piława Dolna
34328,Mikołaja Gomółki,30,67-200,Głogów
709,Mikołaja Kopernika,14,59-700,Bolesławiec
23201,Wesoła,14,58-200,Dzierżoniów
37883,Nowy Wilków,23A,67-200,Wilków
2685,Zabobrze,26,59-700,Bolesławiec
25902,Stara,13,00-000,Pieszyce
40259,Wiosenna,5,67-210,Modła
5064,Astrów,5,59-700,Bolesławiec
26638,Bolesława Limanowskiego,13,58-240,Piława Górna
22959,Ząbkowicka,50,58-200,Dzierżoniów
677,Władysława Łokietka,17a,59-700,Bolesławiec
38570,Długa,20,67-200,Przedmoście
1263,Szarotek,23,59-700,Bolesławiec
31412,Lipowa,1,58-230,Niemcza
35714,Kasztanowa,4,67-200,Głogów
4881,Władysława Reymonta,16B,59-700,Bolesławiec
40079,Wiosenna,3,67-210,Jaczów
26037,Rumiankowa,2,58-240,Piława Górna
39641,Jaśminowa,58,67-200,Serby
26057,Niecała,7,58-240,Piława Górna
22211,Osiedle Różane,21h,58-200,Dzierżoniów
28059,Tadeusza Kościuszki,13,00-000,Marianówek
3259,Różana,83,59-700,Bolesławiec
35278,Tarnopolska,29,67-200,Głogów
30015,Cicha,9,00-000,Oleszna
791,Rotmistrza Pileckiego,19,59-700,Bolesławiec
2927,Zabobrze,180,59-700,Bolesławiec
28279,Wąska,25,00-000,Nowizna
22017,Jesionowa,17A,58-200,Dzierżoniów
37225,Wojska Polskiego,13a,67-200,Głogów
30034,Lipowa,25,00-000,Oleszna
4062,Stanisława Staszica,12A,59-700,Bolesławiec
3669,Ogrodowa,11,59-700,Bolesławiec
33244,Kowalska,3,67-200,Głogów
2162,Wiaduktowa,2,59-700,Bolesławiec
25778,3 Maja,16,00-000,Pieszyce
33881,Aleja Wolności,24a,67-200,Głogów
41706,Azaliowa,11,67-210,Jaczów
7082,Leszczynowa,19,59-700,Kruszyn
25046,Polna,12,00-000,Pieszyce
25285,Świdnicka,60,00-000,Pieszyce
24879,Henryka Brodatego,6,00-000,Pieszyce
15397,Szkolna,16A,59-726,Świętoszów
38241,Jaśminowa,7,67-200,Serby
35636,Strumykowa,4b,67-200,Głogów
36209,Wita Stwosza,16,67-200,Głogów
31807,Osiedle Podmiejskie,22,58-230,Niemcza
15160,Brzozowa,2A,59-726,Świętoszów
39228,Żytnia,7,67-200,Serby
20587,Bolesława Chrobrego,45,58-260,Bielawa
34644,Tadeusza Kościuszki,16,67-200,Głogów
23409,Leopolda Staffa,13,58-200,Dzierżoniów
32504,Rynek,32,67-200,Głogów
20010,Wolności,28,58-260,Bielawa
18056,Stefana Żeromskiego,40b,58-260,Bielawa
23239,Generała Stefana Grota Roweckiego,5,58-200,Dzierżoniów
37239,Wojska Polskiego,9a,67-200,Głogów
14955,Różana,7,59-726,Świętoszów
855,Bolesława Kubika,2,59-700,Bolesławiec
22596,Strzelnicza,2,58-200,Dzierżoniów
19004,Osiedle Europejskie,8,58-260,Bielawa
15693,Osiedlowa,1,59-724,Osiecznica
39911,Krótka,13A,67-200,Jaczów
24434,Zamkowa,13,00-000,Pieszyce
18658,Bankowa,8,58-260,Bielawa
23904,Osiedle Różane,52c,58-200,Dzierżoniów
36656,Złota Podkowa,49,67-200,Głogów
16107,Pogodna,1,59-724,Osiecznica
41285,Spokojna,3,67-210,Jaczów
32737,Keplera,4,67-200,Głogów
19546,Dzierżoniowska,7,58-260,Bielawa
2962,Artyleryjska,5,59-700,Bolesławiec
1660,Jasna,1,59-700,Bolesławiec
4992,Stefana Starzyńskiego,6c,59-700,Bolesławiec
39725,Klonowa,3,67-200,Ruszowice
22117,Generała Władysława Andersa,25,58-200,Dzierżoniów
32124,Okrężna,65,67-200,Głogów
796,Górne Młyny,5,59-700,Bolesławiec
36382,Fryderyka Chopina,14,67-200,Głogów
24309,Brzegowa,145C,58-200,Dzierżoniów
21871,Polna,2,58-200,Dzierżoniów
40947,Długa,8,67-210,Jaczów
23400,Słowiańska,6,58-200,Dzierżoniów
21884,Stanisława Staszica,4,58-200,Dzierżoniów
35137,Armii Krajowej,12,67-200,Głogów
21612,Ignacego Krasickiego,47,58-200,Dzierżoniów
39740,Jarzębinowa,10,67-200,Wilków
32637,Gnieźnieńska,11,67-200,Głogów
11794,Garncarska,2,00-000,Nowogrodziec
25207,Ogrodowa,112,00-000,Pieszyce
25329,Sanatoryjna,2a,00-000,Pieszyce
2249,Polna,2,59-700,Bolesławiec
4936,Ptasia,1,59-700,Bolesławiec
22367,Henryka Wieniawskiego,35,58-200,Dzierżoniów
40007,Ogrodowa,29a,67-210,Jaczów
31985,Batalionów Chłopskich,2,00-000,Przerzeczyn-Zdrój
24124,Cisowa,25,58-200,Dzierżoniów
41594,Jabłoniowa,11,67-222,Jerzmanowa
2209,Stanisława Staszica,75,59-700,Bolesławiec
27729,Osiedle Białe,1,00-000,Kołaczów
35514,Ignacego Daszyńskiego,9,67-200,Głogów
4452,Bolesława Kubika,7,59-700,Bolesławiec
35328,Rynek,35,67-200,Głogów
39836,Urocza,6A,67-200,Bytnik
9674,Jaśminowa,13,59-706,Gromadka
39640,Jaworowa,3,67-200,Serby
34423,Lipowa,7,67-200,Głogów
33082,Grodzieńska,6,67-200,Głogów
30125,Wierzbowa,36,00-000,Łagiewniki
38713,Krzywa,8,67-200,Przedmoście
26205,Henryka Sienkiewicza,12,58-240,Piława Górna
26536,Plac Piastów Śląskich,10,58-240,Piława Górna
37532,Gen. Fieldorfa Nila\,7,67-200,Głogów
27234,Szkolna,1,00-000,Mościsko
1453,Leśna,9,59-700,Bolesławiec
25566,Inne Kamionki,69,00-000,Pieszyce
41162,Malinowa,21,67-222,Jerzmanowa
39883,Jaśminowa,3,67-210,Jaczów
26582,Piastowska,50,58-240,Piława Górna
39743,Sławska,8,67-210,Serby
19112,Wojska Polskiego,18a,58-260,Bielawa
1104,Bobrowa,15,59-700,Bolesławiec
3081,Melchiora Wańkowicza,15,59-700,Bolesławiec
28483,Główna,101,00-000,Piława Dolna
36462,Samborska,6,67-200,Głogów
32362,Aleja Wolności,3,67-200,Głogów
25842,Bielawska,6A,58-250,Pieszyce
32320,Długa,104,67-200,Głogów
32846,Bolesława Prusa,8a,67-200,Głogów
26193,Stanisława Staszica,44,58-240,Piława Górna
3198,Bankowa,3,59-700,Bolesławiec
2018,Kazimierza Wielkiego,46,59-700,Bolesławiec
24329,Rolna,6,58-200,Dzierżoniów
23497,Ząbkowicka,68,58-200,Dzierżoniów
27304,Bielawska,55,00-000,Myśliszów
30222,Jedności Narodowej,32,00-000,Łagiewniki
9502,Szkolna,46,59-706,Gromadka
15555,Klonowa,20,59-726,Świętoszów
10444,11 Listopada,8,59-706,Gromadka
12755,Wesoła,14,59-730,Zagajnik
13926,Młyńska,27b,59-730,Nowogrodziec
10829,Główna,5,00-000,Wykroty
30332,Nowa,17,00-000,Łagiewniki
20031,Rolna,1B,58-260,Bielawa
32890,Działkowa,18,67-200,Głogów
41330,Malinowa,16,67-222,Jerzmanowa
36311,Jagiellońska,28,67-200,Głogów
9302,Wierzbowa,3G,59-700,Kruszyn
2981,Cicha,5,59-700,Bolesławiec
39129,Zielona,24,67-200,Serby
39112,Długa,57,67-200,Przedmoście
32090,Listopadowa,14,67-200,Głogów
20892,Stanisława Moniuszki,15,58-200,Dzierżoniów
39274,Tęczowa,20,67-200,Ruszowice
24985,Mikołaja Kopernika,165,00-000,Pieszyce
9503,Szkolna,24,59-706,Gromadka
27088,Spacerowa,27,00-000,Piława Dolna
26272,Henryka Sienkiewicza,122,58-240,Piława Górna
20231,3 Maja,22,58-260,Bielawa
38704,Główna,92B,67-200,Serby
28706,Stawowa,5,00-000,Myśliszów
36984,Obrońców Pokoju,6,67-200,Głogów
74,Kazimierza Wielkiego,27,59-700,Bolesławiec
31342,Wrocławska,11,58-230,Niemcza
37633,Generała Witolda Urbanowicza,5,67-200,Głogów
12821,Ołdrzychowska,1,00-000,Nowogrodziec
31051,Kwiatowa,6,00-000,Przerzeczyn-Zdrój
39781,Brzoskwiniowa,15,67-200,Ruszowice
376,Żwirki i Wigury,16,59-700,Bolesławiec
35840,Oriona,19,67-200,Głogów
15388,Porzeczkowa,8,59-724,Osiecznica
13573,Fabryczna,3,59-730,Nowogrodziec
15448,Świerkowa,4c,59-726,Świętoszów
22645,Słowicza,3,58-200,Dzierżoniów
14174,Wrzosowa,6,59-730,Nowogrodziec
34377,Ułanów Polskich,24,67-200,Głogów
40914,Malinowa,19,67-222,Jerzmanowa
22067,Kasztanowa,37,58-200,Dzierżoniów
31227,Podmiejska,33,58-230,Niemcza
858,Romualda Traugutta,30,59-700,Bolesławiec
32222,Orzechowa,57,67-200,Głogów
33449,Ignacego Daszyńskiego,37,67-200,Głogów
40557,Jagodowa,1,67-222,Jerzmanowa
22399,Generała Stefana Grota Roweckiego,36,58-200,Dzierżoniów
2936,Jana Pawła II,50,59-700,Bolesławiec
23880,Jesionowa,14,58-200,Dzierżoniów
24167,Osiedle Kolorowe,1b,58-200,Dzierżoniów
28954,Słoneczna,7,58-200,Myśliszów
34419,Dolna,20a,67-200,Głogów
32881,Marszałka Józefa Piłsudskiego,4,67-200,Głogów
2598,Cisowa,20,59-700,Bolesławiec
622,Sadowa,17,59-700,Bolesławiec
616,Kamienna,3,59-700,Bolesławiec
299,Czerwonych Maków,46,59-700,Bolesławiec
37400,Adama Mickiewicza,53a,67-200,Głogów
35749,Gimnastyczna,5,67-200,Głogów
33085,Żwirki i Wigury,34,67-200,Głogów
35428,Jana Cybisa,7,67-200,Głogów
8382,aleja Kasztanowa,54,59-700,Kruszyn
34796,Orzechowa,68,67-200,Głogów
9418,Działkowa,7A,59-706,Gromadka
19503,Stefana Żeromskiego,58,58-260,Bielawa
34852,Wileńska,2,67-200,Głogów
34695,Elektryczna,32a,67-200,Głogów
19957,Przeskok,9,58-260,Bielawa
19722,Bohaterów Getta,55,58-260,Bielawa
4268,Jaśminowa,16,59-700,Bolesławiec
33486,Wincentego Kadłubka,9,67-200,Głogów
36231,Kamienna Droga,47a,67-200,Głogów
40213,Główna,48,67-210,Jaczów
35512,Kazimierza Sprawiedliwego,6e,67-200,Głogów
23565,Osiedle Jasne,12c,58-200,Dzierżoniów
34154,Henryka Sienkiewicza,4,67-200,Głogów
2720,Stanisława Staszica,138,59-700,Bolesławiec
4907,Narcyzów,1,59-700,Bolesławiec
39600,Ogrodowa,29,67-200,Serby
30352,Poprzeczna,1,00-000,Łagiewniki
36150,Konrada I,5,67-200,Głogów
2353,Lubańska,79,59-700,Bolesławiec
34539,Okrężna,133,67-200,Głogów
21267,Osiedle Kolorowe,9a,58-200,Dzierżoniów
27996,Wesoła,6,00-000,Kołaczów
325,Marii Konopnickiej,31,59-700,Bolesławiec
1188,Gdańska,3b,59-700,Bolesławiec
36284,10 Maja,5,67-200,Głogów
34905,Saturna,36,67-200,Głogów
26465,Bolesława Limanowskiego,17,58-240,Piława Górna
27731,Wylotowa,12,00-000,Kołaczów
30256,Polna,2,00-000,Oleszna
39645,Łąkowa,10,67-200,Klucze
34115,Osadników,8,67-200,Głogów
3924,Władysława Andersa,9,59-700,Bolesławiec
22802,Kwiatowa,37,58-200,Dzierżoniów
15349,Świerkowa,4,59-724,Osiecznica
22689,Marszałka Józefa Piłsudskiego,11d,58-200,Dzierżoniów
35482,Malinowa,2,67-200,Głogów
1154,Augusta Cieszkowskiego,15a,59-700,Bolesławiec
23238,Generała Stefana Grota Roweckiego,3,58-200,Dzierżoniów
36871,Neptuna,18,67-200,Głogów
27092,Błotnista,9,00-000,Piława Dolna
33753,Herbowa,1,67-200,Głogów
26541,Wąska,14a,58-240,Piława Górna
34234,Brzeska,10,67-200,Głogów
23163,Rynek,21,58-200,Dzierżoniów
38506,Spółdzielcza,35,67-200,Wilków
40890,Stroma,7a,67-210,Jaczów
22036,Pocztowa,8a,58-200,Dzierżoniów
41106,Olchowa,5,67-210,Jaczów
29113,Widokowa,8,00-000,Włóki
18179,Adama Mickiewicza,33,58-260,Bielawa
37466,Jędrzeja i Jana Śniadeckich,5,67-200,Głogów
26473,Osiedle Młyńskie,50,58-240,Piława Górna
36686,Osadników,52,67-200,Głogów
36306,Akacjowa,20,67-200,Głogów
322,Dzieci Wrześni,3,59-700,Bolesławiec
22133,Wrocławska,1a,58-200,Dzierżoniów
4942,Leśna,14,59-700,Bolesławiec
20113,Gołębia,13,58-260,Bielawa
3188,Sadowa,5,59-700,Bolesławiec
23408,Leopolda Staffa,11,58-200,Dzierżoniów
26453,Osiedle Małe,26,58-240,Piława Górna
35056,Garncarska,11,67-200,Głogów
15936,Akacjowa,12,59-724,Osiecznica
27028,Szkolna,4,00-000,Mościsko
1369,Bronisława Kosiby,70,59-700,Bolesławiec
33553,Gwiaździsta,10,67-200,Głogów
30353,Marii Konopnickiej,5,00-000,Łagiewniki
37252,Adama Mickiewicza,50f,67-200,Głogów
19561,Ignacego Paderewskiego,11,58-260,Bielawa
24602,Inne Rościszów,76B,00-000,Pieszyce
25023,Tadeusza Kościuszki,42,00-000,Pieszyce
25154,Sanatoryjna,4,00-000,Pieszyce
36952,Młyńska,17,67-200,Głogów
35592,Rynek,29,67-200,Głogów
29691,Ogrodowa,5,00-000,Łagiewniki
31339,Rynek,35,58-230,Niemcza
19995,Ceglana,10,58-260,Bielawa
25773,3 Maja,5,00-000,Pieszyce
34277,Jana Cybisa,11,67-200,Głogów
20197,Włókniarzy,11,58-260,Bielawa
27905,Piastowska,54a,00-000,Kołaczów
14214,Miodowa,2,59-730,Nowogrodziec
26868,Kośmińska,2C,58-240,Piława Górna
2257,Lipowa,2,59-700,Bolesławiec
11624,Szkolna,6,00-000,Nowogrodziec
24138,Wojska Polskiego,7,58-200,Dzierżoniów
13445,Bolesława Chrobrego,38B,59-730,Nowogrodziec
807,Stanisława Staszica,107,59-700,Bolesławiec
3655,Tulipanowa,66,59-700,Bolesławiec
35440,Aleja Wolności,16a,67-200,Głogów
39421,Słoneczna,13,67-200,Serby
3815,Kazimierza Wielkiego,28,59-700,Bolesławiec
39481,Długa,10,67-200,Przedmoście
22234,Mikołaja Kopernika,11L,58-200,Dzierżoniów
28082,Zielona,7A,00-000,Kołaczów
19118,Parkowa,6,58-260,Bielawa
25658,Zamkowa,21,00-000,Pieszyce
27734,Kościelna,14,00-000,Kołaczów
18784,Elizy Orzeszkowej,46,58-260,Bielawa
219,Hugo Kołłątaja,14,59-700,Bolesławiec
38832,Główna,73,67-200,Serby
3491,Miodowa,10,59-700,Bolesławiec
21469,Osiedle Różane,19d,58-200,Dzierżoniów
1226,Morelowa,7,59-700,Bolesławiec
34778,Północna,14,67-200,Głogów
2051,Jarzębinowa,51,59-700,Bolesławiec
27225,Główna,19A,00-000,Piława Dolna
23002,Świdnicka,61,58-200,Dzierżoniów
38822,Spółdzielcza,25,67-200,Wilków
24170,Batalionów Chłopskich,97,58-200,Dzierżoniów
13982,Henryka Sienkiewicza,18c,59-730,Nowogrodziec
33959,Księcia Jana II,5,67-200,Głogów
25899,Stara,15,00-000,Pieszyce
30132,Jedności Narodowej,18,00-000,Łagiewniki
2795,Jagiellonów,12,59-700,Bolesławiec
33955,Grunwaldzka,21,67-200,Głogów
26771,Makowa,4,58-240,Piława Górna
23669,Wrocławska,20,58-200,Dzierżoniów
37775,Jaśminowa,18,67-200,Serby
15891,Ogrodowa,1,59-724,Osiecznica
24936,Mikołaja Kopernika,188,00-000,Pieszyce
38205,Długa,50,67-200,Przedmoście
30024,Słowiańska,18,00-000,Łagiewniki
20109,Hotelowa,1,58-260,Bielawa
32650,Saturna,61,67-200,Głogów
20698,Zbyszka Cybulskiego,8,58-200,Dzierżoniów
21420,Osiedle Różane,10a,58-200,Dzierżoniów
20640,Zofii Nałkowskiej,12,58-200,Dzierżoniów
2530,Sadowa,7a,59-700,Bolesławiec
36695,Słodowa,34,67-200,Głogów
30688,Wierzbowa,13A,00-000,Łagiewniki
19800,Ludwika Waryńskiego,11,58-260,Bielawa
18381,Piastowska,35,58-260,Bielawa
33794,Tadeusza Kościuszki,15,67-200,Głogów
10524,11 Listopada,42,59-706,Gromadka
18779,Wolności,43,58-260,Bielawa
41666,Wesoła,10,67-200,Jaczów
25248,Dolna,9,00-000,Pieszyce
1060,Saperska,19,59-700,Bolesławiec
33906,Aleja Wolności,21b,67-200,Głogów
29498,Jedności Narodowej,41,00-000,Łagiewniki
39173,Długa,12,67-200,Przedmoście
2735,Rajska,32a,59-700,Bolesławiec
11042,Główna,27,00-000,Wykroty
28156,Szkolna,33,00-000,Mościsko
2926,Zygmunta Augusta,18a,59-700,Bolesławiec
24246,Osiedle Błękitne,9b,58-200,Dzierżoniów
5379,Turkusowa,63,59-700,Kruszyn
23168,Wesoła,56,58-200,Dzierżoniów
35023,Spadzista,1c,67-200,Głogów
31982,Folwarczna,8,58-230,Niemcza
2105,Artyleryjska,6b,59-700,Bolesławiec
19893,Rotmistrza Witolda Pileckiego,28,58-260,Bielawa
15304,Lubańska,15,59-724,Osiecznica
16081,Sztabowa,45,59-726,Świętoszów
35761,Rudnowska,109,67-200,Głogów
21031,Tulipanowa,11,58-200,Dzierżoniów
19358,Rotmistrza Witolda Pileckiego,7,58-260,Bielawa
1179,Śluzowa,9b,59-700,Bolesławiec
23224,Rzeźnicza,34,58-200,Dzierżoniów
22739,Nowowiejska,9,58-200,Dzierżoniów
19659,Wojska Polskiego,40,58-260,Bielawa
24804,Mieszka I,22,00-000,Pieszyce
25326,Tadeusza Kościuszki,13,00-000,Pieszyce
27929,Ogrodowa,14,00-000,Myśliszów
22307,Wrocławska,41,58-200,Dzierżoniów
37891,Nowy Wilków,23,67-200,Wilków
2367,Ceramiczna,53E,59-700,Bolesławiec
34858,Słodowa,40a,67-200,Głogów
23819,Osiedle Tęczowe,21b,58-200,Dzierżoniów
38499,Polna,5,67-200,Serby
15613,Saperska,2,59-726,Świętoszów
31979,Tadeusza Kościuszki,10,58-230,Niemcza
34844,Różana,16,67-200,Głogów
1825,Spółdzielcza,11,59-700,Bolesławiec
14055,Młyńska,18A,59-730,Nowogrodziec
25700,Nadbrzeżna,12,00-000,Pieszyce
31973,Przemysłowa,4,58-230,Niemcza
38646,Gościnna,6,67-200,Klucze
23663,Garbarska,2,58-200,Dzierżoniów
4696,Rajska,16,59-700,Bolesławiec
24972,Mikołaja Kopernika,142,00-000,Pieszyce
26661,Tulipanowa,17,58-240,Piława Górna
238,Jesionowa,15,59-700,Bolesławiec
27320,Wierzbowa,19,00-000,Mościsko
20870,Brzozowa,26,58-200,Dzierżoniów
